url,genre
https://www.rottentomatoes.com/m/iron_giant,Animation
https://www.rottentomatoes.com/m/anomalisa,Animation
https://www.rottentomatoes.com/m/spirited_away,Animation
https://www.rottentomatoes.com/m/your_name_2017,Animation
https://www.rottentomatoes.com/m/tower_2016,Animation
https://www.rottentomatoes.com/m/song_of_the_sea_2014,Animation
https://www.rottentomatoes.com/m/the_lion_king,Animation
https://www.rottentomatoes.com/m/who_framed_roger_rabbit,Animation
https://www.rottentomatoes.com/m/how_to_train_your_dragon_the_hidden_world,Animation
https://www.rottentomatoes.com/m/waltz_with_bashir,Animation
https://www.rottentomatoes.com/m/persepolis,Animation
https://www.rottentomatoes.com/m/wallace_and_gromit_curse_of_the_wererabbit,Animation
https://www.rottentomatoes.com/m/kikis_delivery_service,Animation
https://www.rottentomatoes.com/m/grave_of_the_fireflies,Animation
https://www.rottentomatoes.com/m/disneys_aladdin,Animation
https://www.rottentomatoes.com/m/the_secret_world_of_arrietty,Animation
https://www.rottentomatoes.com/m/1197696-fantastic_mr_fox,Animation
https://www.rottentomatoes.com/m/ralph_breaks_the_internet,Animation
https://www.rottentomatoes.com/m/frozen_2013,Animation
https://www.rottentomatoes.com/m/ernest_and_celestine,Animation
https://www.rottentomatoes.com/m/the_red_turtle,Animation
https://www.rottentomatoes.com/m/long_way_north,Animation
https://www.rottentomatoes.com/m/i_lost_my_body,Animation
https://www.rottentomatoes.com/m/coraline,Animation
https://www.rottentomatoes.com/m/the_breadwinner,Animation
https://www.rottentomatoes.com/m/ghost_in_the_shell,Animation
https://www.rottentomatoes.com/m/the_little_mermaid_1989,Animation
https://www.rottentomatoes.com/m/lady_and_the_tramp,Animation
https://www.rottentomatoes.com/m/how_to_train_your_dragon_2,Animation
https://www.rottentomatoes.com/m/the_triplets_of_belleville,Animation
https://www.rottentomatoes.com/m/big_hero_6,Animation
https://www.rottentomatoes.com/m/bambi,Animation
https://www.rottentomatoes.com/m/the_lego_movie_2_the_second_part,Animation
https://www.rottentomatoes.com/m/princess_mononoke_1999,Animation
https://www.rottentomatoes.com/m/my_neighbor_totoro,Animation
https://www.rottentomatoes.com/m/ponyo,Animation
https://www.rottentomatoes.com/m/antz,Animation
https://www.rottentomatoes.com/m/arthur_christmas,Animation
https://www.rottentomatoes.com/m/bugs_life,Animation
https://www.rottentomatoes.com/m/1209767-mary_and_max,Animation
https://www.rottentomatoes.com/m/klaus,Animation
https://www.rottentomatoes.com/m/teen_titans_go_to_the_movies,Animation
https://www.rottentomatoes.com/m/missing_link_2019,Animation
https://www.rottentomatoes.com/m/bolt,Animation
https://www.rottentomatoes.com/m/shrek_2,Animation
https://www.rottentomatoes.com/m/tangled,Animation
https://www.rottentomatoes.com/m/simpsons_movie,Animation
https://www.rottentomatoes.com/m/frankenweenie_2012,Animation
https://www.rottentomatoes.com/m/james_and_the_giant_peach,Animation
https://www.rottentomatoes.com/m/shrek,Animation
https://www.rottentomatoes.com/m/rango,Animation
https://www.rottentomatoes.com/m/the_wind_rises,Animation
https://www.rottentomatoes.com/m/winnie_the_pooh_2011,Animation
https://www.rottentomatoes.com/m/paranorman,Animation
https://www.rottentomatoes.com/m/the_illusionist-2009,Animation
https://www.rottentomatoes.com/m/boy_and_the_world,Animation
https://www.rottentomatoes.com/m/the_peanuts_movie,Animation
https://www.rottentomatoes.com/m/when_marnie_was_there,Animation
https://www.rottentomatoes.com/m/millennium_actress_2001,Animation
https://www.rottentomatoes.com/m/1019187-sleeping_beauty,Animation
https://www.rottentomatoes.com/m/kung_fu_panda,Animation
https://www.rottentomatoes.com/m/wreck_it_ralph,Animation
https://www.rottentomatoes.com/m/kung_fu_panda_3,Animation
https://www.rottentomatoes.com/m/tarzan,Animation
https://www.rottentomatoes.com/m/akira,Animation
https://www.rottentomatoes.com/m/the_cabinet_of_dr_caligari,ArtHouse&International
https://www.rottentomatoes.com/m/la_grande_illusion,ArtHouse&International
https://www.rottentomatoes.com/m/nosferatu,ArtHouse&International
https://www.rottentomatoes.com/m/the_battle_of_algiers,ArtHouse&International
https://www.rottentomatoes.com/m/1012928-m,ArtHouse&International
https://www.rottentomatoes.com/m/seven_samurai_1956,ArtHouse&International
https://www.rottentomatoes.com/m/1013775-metropolis,ArtHouse&International
https://www.rottentomatoes.com/m/shoplifters,ArtHouse&International
https://www.rottentomatoes.com/m/400_blows,ArtHouse&International
https://www.rottentomatoes.com/m/army_of_shadows,ArtHouse&International
https://www.rottentomatoes.com/m/rashomon,ArtHouse&International
https://www.rottentomatoes.com/m/tokyo_story,ArtHouse&International
https://www.rottentomatoes.com/m/wages_of_fear,ArtHouse&International
https://www.rottentomatoes.com/m/battleship_potemkin,ArtHouse&International
https://www.rottentomatoes.com/m/open_city,ArtHouse&International
https://www.rottentomatoes.com/m/the_umbrellas_of_cherbourg_1964,ArtHouse&International
https://www.rottentomatoes.com/m/passion_of_joan_of_arc,ArtHouse&International
https://www.rottentomatoes.com/m/the_conformist,ArtHouse&International
https://www.rottentomatoes.com/m/let_the_right_one_in,ArtHouse&International
https://www.rottentomatoes.com/m/dolce_vita,ArtHouse&International
https://www.rottentomatoes.com/m/balthazar,ArtHouse&International
https://www.rottentomatoes.com/m/discreet_charm_of_the_bourgeoisie,ArtHouse&International
https://www.rottentomatoes.com/m/faces_places,ArtHouse&International
https://www.rottentomatoes.com/m/my_life_as_a_zucchini,ArtHouse&International
https://www.rottentomatoes.com/m/a_separation_2011,ArtHouse&International
https://www.rottentomatoes.com/m/things_to_come_2016,ArtHouse&International
https://www.rottentomatoes.com/m/pather_panchali,ArtHouse&International
https://www.rottentomatoes.com/m/the_salesman_2017,ArtHouse&International
https://www.rottentomatoes.com/m/only_yesterday_1991,ArtHouse&International
https://www.rottentomatoes.com/m/tampopo,ArtHouse&International
https://www.rottentomatoes.com/m/8-12,ArtHouse&International
https://www.rottentomatoes.com/m/ran,ArtHouse&International
https://www.rottentomatoes.com/m/gloria_2012,ArtHouse&International
https://www.rottentomatoes.com/m/eyes_without_a_face_1962,ArtHouse&International
https://www.rottentomatoes.com/m/ikiru,ArtHouse&International
https://www.rottentomatoes.com/m/1002681-blue_angel,ArtHouse&International
https://www.rottentomatoes.com/m/the_leopard_1963,ArtHouse&International
https://www.rottentomatoes.com/m/children_of_paradise,ArtHouse&International
https://www.rottentomatoes.com/m/a_fantastic_woman,ArtHouse&International
https://www.rottentomatoes.com/m/amy_2015,ArtHouse&International
